Hand #,Marked,Site,Date,Stake,My C Won,Final Hand,Hole Cards,PF Act,Flop,F Act,Turn,T Act,River,R Act,Winner,Winning Hand,Pot,Rake,won_cumul
212463000000,NA,PokerStars,4/24/2020 18:31,$1 NL (6 max),($6.00),(folded turn),Ac4h,R,JdQd7h,B,8d,XF,0,NA,sigmanalytic,(did not show hand),$12.00,$0.60,30.669999999999998
212463000000,NA,PokerStars,4/24/2020 18:31,$1 NL (6 max),($1.00),(folded preflop),As8c,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$2.50,$0.00,29.669999999999998
212463000000,NA,PokerStars,4/24/2020 18:32,$1 NL (6 max),$2.80,(did not show hand),8h6h,C,QsTcQh,B,0,NA,0,NA,Chip3ter,(did not show hand),$4.00,$0.20,32.47
212463000000,NA,PokerStars,4/24/2020 18:33,$1 NL (6 max),$0.00,(folded preflop),5h3h,F,QcKcTc,NA,Ad,NA,8s,NA,joshntiff2753,"Flush, King High",$58.16,$2.91,32.47
212464000000,NA,PokerStars,4/24/2020 18:34,$1 NL (6 max),$0.00,(folded preflop),Ah7d,F,2c4c5c,NA,9c,NA,2h,NA,kray1975,"Two Pair, Nines and Twos",$4.00,$0.20,32.47
212464000000,NA,PokerStars,4/24/2020 18:35,$1 NL (6 max),$0.00,(folded preflop),Ah8s,F,Kd5hQs,NA,7d,NA,Kc,NA,joshntiff2753,(did not show hand),$7.50,$0.38,32.47
212464000000,NA,PokerStars,4/24/2020 18:36,$1 NL (6 max),($1.00),(folded preflop),Jd9h,F,9d3hQs,NA,As,NA,9c,NA,jonesay44,"Two Pair, Kings and Nines",$118.74,$3.00,31.47
212464000000,NA,PokerStars,4/24/2020 18:37,$1 NL (6 max),$0.00,(folded preflop),8s2h,F,7h7dJs,NA,Kc,NA,8h,NA,jonesay44,"Two Pair, Jacks and Sevens",$19.16,$0.96,31.47
212464000000,NA,PokerStars,4/24/2020 18:37,$1 NL (6 max),$0.00,(folded preflop),9s3h,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$1.00,$0.00,31.47
212464000000,NA,PokerStars,4/24/2020 18:37,$1 NL (6 max),($0.50),(folded preflop),5d3s,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$1.00,$0.00,30.97
212464000000,NA,PokerStars,4/24/2020 18:38,$1 NL (6 max),$4.12,(did not show hand),AsQd,R,6c5hKd,B,0,NA,0,NA,Chip3ter,(did not show hand),$7.50,$0.38,35.089999999999996
212464000000,NA,PokerStars,4/24/2020 18:39,$1 NL (6 max),($1.00),(folded preflop),8s6h,F,TdJd7s,NA,8d,NA,Kd,NA,18724,"Straight, Jack High",$12.84,$0.64,34.089999999999996
212464000000,NA,PokerStars,4/24/2020 18:39,$1 NL (6 max),$0.00,(folded preflop),Ts3d,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$2.50,$0.00,34.089999999999996
212467000000,NA,PokerStars,4/24/2020 19:01,$1 NL (6 max),$0.90,(did not show hand),8c5c,X,4h2c4d,B,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.10,34.99
212467000000,NA,PokerStars,4/24/2020 19:02,$1 NL (6 max),$0.00,(folded preflop),Jh6c,F,JcTh5d,NA,8c,NA,4h,NA,[Split Pot],"One Pair, Jacks",$8.50,$0.42,34.99
212467000000,NA,PokerStars,4/24/2020 19:02,$1 NL (6 max),$1.00,(did not show hand),Ac3d,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.00,35.99
212467000000,NA,PokerStars,4/24/2020 19:03,$1 NL (6 max),$0.00,(folded preflop),Th6c,F,0,NA,0,NA,0,NA,18724,(did not show hand),$1.00,$0.00,35.99
212468000000,NA,PokerStars,4/24/2020 19:04,$1 NL (6 max),($1.00),(folded preflop),6c3s,F,7cAhKh,NA,8s,NA,0,NA,18724,(did not show hand),$6.00,$0.30,34.99
212468000000,NA,PokerStars,4/24/2020 19:04,$1 NL (6 max),$0.00,(folded preflop),Td5c,F,JhAsKd,NA,7s,NA,Jd,NA,jonesay44,"Two Pair, Aces and Jacks",$17.50,$0.88,34.99
212468000000,NA,PokerStars,4/24/2020 19:05,$1 NL (6 max),$0.00,(folded preflop),8d5c,F,2s5sQs,NA,7h,NA,Qd,NA,Jetpylet,"One Pair, Queens",$2.50,$0.12,34.99
212468000000,NA,PokerStars,4/24/2020 19:05,$1 NL (6 max),($0.50),(folded preflop),9c7d,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$1.00,$0.00,34.49
212468000000,NA,PokerStars,4/24/2020 19:06,$1 NL (6 max),$0.00,(folded preflop),6c5h,F,JhQd8h,NA,8s,NA,7h,NA,[Split Pot],"Two Pair, Eights and Sevens",$3.00,$0.15,34.49
212468000000,NA,PokerStars,4/24/2020 19:06,$1 NL (6 max),$1.50,(did not show hand),Td9s,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,35.99
212468000000,NA,PokerStars,4/24/2020 19:07,$1 NL (6 max),($7.75),(folded turn),Ah2d,C,2h4dAc,B,7s,BF,0,NA,sigmanalytic,(did not show hand),$19.50,$0.98,28.24
212468000000,NA,PokerStars,4/24/2020 19:07,$1 NL (6 max),($1.00),(folded preflop),9d7s,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,27.24
212468000000,NA,PokerStars,4/24/2020 19:07,$1 NL (6 max),$0.00,(folded preflop),Qs3h,F,0,NA,0,NA,0,NA,jonesay44,(did not show hand),$1.00,$0.00,27.24
212468000000,NA,PokerStars,4/24/2020 19:09,$1 NL (6 max),($1.00),(folded flop),6c5c,C,2dKdQs,F,7h,NA,2h,NA,[Split Pot],"Two Pair, Kings and Twos",$8.00,$0.40,26.24
212469000000,NA,PokerStars,4/24/2020 19:10,$1 NL (6 max),$0.00,(folded preflop),Ac8s,F,KhJd7c,NA,7h,NA,8d,NA,Jetpylet,"Two Pair, Sevens and Twos",$2.00,$0.10,26.24
212469000000,NA,PokerStars,4/24/2020 19:10,$1 NL (6 max),$1.50,(did not show hand),Ks9c,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,27.74
212469000000,NA,PokerStars,4/24/2020 19:10,$1 NL (6 max),$0.00,(folded preflop),7h4s,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$3.50,$0.00,27.74
212469000000,NA,PokerStars,4/24/2020 19:11,$1 NL (6 max),($1.00),(folded preflop),4h3s,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$2.50,$0.00,26.74
212469000000,NA,PokerStars,4/24/2020 19:12,$1 NL (6 max),$0.00,(folded preflop),6c5d,F,AdQs2c,NA,4h,NA,0,NA,jonesay44,(did not show hand),$7.00,$0.35,26.74
212469000000,NA,PokerStars,4/24/2020 19:12,$1 NL (6 max),($0.50),(folded preflop),7s3s,F,9sKhKs,NA,Jd,NA,0,NA,jonesay44,(did not show hand),$2.50,$0.12,26.24
212469000000,NA,PokerStars,4/24/2020 19:13,$1 NL (6 max),$4.12,(did not show hand),KsJs,R,Td3cAs,B,0,NA,0,NA,Chip3ter,(did not show hand),$7.50,$0.38,30.36
212469000000,NA,PokerStars,4/24/2020 19:14,$1 NL (6 max),($8.00),"Two Pair, Tens and Eights",AcTh,R,4cJs8s,B,Ts,X,8h,C,jonesay44,"Two Pair, Jacks and Tens",$17.50,$0.88,22.36
212469000000,NA,PokerStars,4/24/2020 19:15,$1 NL (6 max),$0.00,(folded preflop),8d5h,F,6cKhTs,NA,Jh,NA,6d,NA,jonesay44,"Two Pair, Kings and Tens",$4.00,$0.20,22.36
212470000000,NA,PokerStars,4/24/2020 19:16,$1 NL (6 max),($1.00),(folded preflop),9d4d,F,Ac6h7h,NA,0,NA,0,NA,Jetpylet,(did not show hand),$11.50,$0.58,21.36
212470000000,NA,PokerStars,4/24/2020 19:17,$1 NL (6 max),$0.00,(folded preflop),Ac4h,F,2d4cQs,NA,5d,NA,Kc,NA,jonesay44,"One Pair, Queens",$4.50,$0.22,21.36
212470000000,NA,PokerStars,4/24/2020 19:17,$1 NL (6 max),($0.50),(folded preflop),Td6c,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$1.00,$0.00,20.86
212470000000,NA,PokerStars,4/24/2020 19:19,$1 NL (6 max),$0.00,(folded preflop),9h7d,F,4hQs6c,NA,8d,NA,4c,NA,Jetpylet,"One Pair, Fours",$2.50,$0.12,20.86
212470000000,NA,PokerStars,4/24/2020 19:20,$1 NL (6 max),$0.00,(folded preflop),Kh9d,F,0,NA,0,NA,0,NA,18724,(did not show hand),$3.00,$0.00,20.86
212470000000,NA,PokerStars,4/24/2020 19:21,$1 NL (6 max),$0.00,(folded preflop),5d2c,F,3c4s2s,NA,Qh,NA,Qs,NA,Jetpylet,"Three of a Kind, Queens",$6.00,$0.30,20.86
212471000000,NA,PokerStars,4/24/2020 19:22,$1 NL (6 max),($9.00),(folded river),AcQd,R,5h5dJs,B,4s,X,2h,XF,jonesay44,(did not show hand),$19.00,$0.95,11.86
212470000000,NA,PokerStars,4/24/2020 19:22,$1 NL (6 max),($1.00),(folded preflop),7h2h,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,10.86
212471000000,NA,PokerStars,4/24/2020 19:23,$1 NL (6 max),$2.32,(did not show hand),7h6d,C,AdKh4c,B,0,NA,0,NA,Chip3ter,(did not show hand),$3.50,$0.18,13.18
212471000000,NA,PokerStars,4/24/2020 19:24,$1 NL (6 max),$0.00,(folded preflop),Qs3h,F,3s5h8h,NA,Jd,NA,4d,NA,jonesay44,"One Pair, Eights",$21.00,$1.05,13.18
212471000000,NA,PokerStars,4/24/2020 19:25,$1 NL (6 max),$0.00,(folded preflop),Ts3d,F,3c4c2h,NA,Jh,NA,0,NA,jonesay44,(did not show hand),$2.50,$0.12,13.18
212471000000,NA,PokerStars,4/24/2020 19:26,$1 NL (6 max),$0.90,(did not show hand),Ac3s,X,KdKsKh,B,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.10,14.08
212471000000,NA,PokerStars,4/24/2020 19:26,$1 NL (6 max),$0.00,(folded preflop),Qh2c,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$2.50,$0.00,14.08
212471000000,NA,PokerStars,4/24/2020 19:27,$1 NL (6 max),($1.00),"One Pair, Sevens",7c7s,C,5sAc8s,X,2d,X,Kh,X,sigmanalytic,"One Pair, Kings",$4.00,$0.20,13.08
212471000000,NA,PokerStars,4/24/2020 19:28,$1 NL (6 max),$0.00,(folded preflop),Qs6s,F,JhKc4h,NA,6h,NA,As,NA,Jetpylet,"One Pair, Aces",$3.00,$0.15,13.08
212471000000,NA,PokerStars,4/24/2020 19:29,$1 NL (6 max),$0.00,(folded preflop),9d2h,F,3d7d8s,NA,Kd,NA,0,NA,18724,(did not show hand),$5.36,$0.27,13.08
212471000000,NA,PokerStars,4/24/2020 19:30,$1 NL (6 max),($62.00),"Three of a Kind, Eights",8s8d,R,2h8c5s,R,6h,B,7h,C,18724,"Straight, Eight High",$125.00,$3.00,-48.92
212471000000,NA,PokerStars,4/24/2020 19:31,$1 NL (6 max),$0.00,(folded preflop),JdTh,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$2.50,$0.00,-48.92
212472000000,NA,PokerStars,4/24/2020 19:32,$1 NL (6 max),$4.50,(did not show hand),AsAd,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$8.00,$0.00,-44.42
212472000000,NA,PokerStars,4/24/2020 19:32,$1 NL (6 max),($1.00),(folded preflop),Qd9h,F,0,NA,0,NA,0,NA,sigmanalytic,(did not show hand),$2.50,$0.00,-45.42
212472000000,NA,PokerStars,4/24/2020 19:33,$1 NL (6 max),($12.50),(folded flop),JhJd,CC,7hAhTc,F,0,NA,0,NA,18724,(did not show hand),$38.50,$1.92,-57.92
212472000000,NA,PokerStars,4/24/2020 19:34,$1 NL (6 max),$0.00,(folded preflop),Qc7d,F,8dJsQd,NA,Jd,NA,3d,NA,jonesay44,(did not show hand),$3.50,$0.18,-57.92
212472000000,NA,PokerStars,4/24/2020 19:35,$1 NL (6 max),$0.00,(folded preflop),6h2s,F,5c4sJh,NA,Qs,NA,Qd,NA,jonesay44,"Three of a Kind, Queens",$11.76,$0.59,-57.92
212472000000,NA,PokerStars,4/24/2020 19:35,$1 NL (6 max),$0.00,(folded preflop),Th9s,F,Kc4sTd,NA,0,NA,0,NA,18724,(did not show hand),$2.00,$0.10,-57.92
212472000000,NA,PokerStars,4/24/2020 19:36,$1 NL (6 max),($1.00),(folded preflop),Ks7d,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,-58.92
212472000000,NA,PokerStars,4/24/2020 19:37,$1 NL (6 max),($1.00),(folded preflop),9s7h,CF,5c3hQh,NA,Kc,NA,0,NA,JBulldog14,(did not show hand),$21.00,$1.05,-59.92
212472000000,NA,PokerStars,4/24/2020 19:38,$1 NL (6 max),($18.51),"One Pair, Eights",Ah8h,R,7h2d9c,B,Jh,B,8d,X,jonesay44,"Two Pair, Nines and Eights",$38.52,$1.93,-78.43
212473000000,NA,PokerStars,4/24/2020 19:39,$1 NL (6 max),($1.00),(folded preflop),Jh8s,F,9s7d4h,NA,0,NA,0,NA,joekline81,(did not show hand),$10.00,$0.50,-79.43
212473000000,NA,PokerStars,4/24/2020 19:39,$1 NL (6 max),$0.00,(folded preflop),9s5d,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,-79.43
212473000000,NA,PokerStars,4/24/2020 19:39,$1 NL (6 max),($4.00),(folded preflop),AdJc,RF,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$10.50,$0.00,-83.43
212473000000,NA,PokerStars,4/24/2020 19:40,$1 NL (6 max),($0.50),(folded preflop),As3d,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,-83.93
212473000000,NA,PokerStars,4/24/2020 19:41,$1 NL (6 max),$0.00,(folded preflop),9h3c,F,0,NA,0,NA,0,NA,joekline81,(did not show hand),$3.50,$0.00,-83.93
212473000000,NA,PokerStars,4/24/2020 19:41,$1 NL (6 max),$0.00,(folded preflop),6h4c,F,KdKc8s,NA,4s,NA,0,NA,JBulldog14,(did not show hand),$4.50,$0.22,-83.93
212473000000,NA,PokerStars,4/24/2020 19:42,$1 NL (6 max),$0.50,(did not show hand),Qc4c,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,-83.43
212473000000,NA,PokerStars,4/24/2020 19:42,$1 NL (6 max),$0.00,(folded preflop),Tc7c,F,Js9sQs,NA,0,NA,0,NA,joekline81,(did not show hand),$7.50,$0.38,-83.43
212473000000,NA,PokerStars,4/24/2020 19:43,$1 NL (6 max),($0.50),(folded preflop),Th7c,F,AdJd9d,NA,Ks,NA,7h,NA,jonesay44,"Two Pair, Aces and Kings",$90.16,$3.00,-83.93
212473000000,NA,PokerStars,4/24/2020 19:44,$1 NL (6 max),$0.00,(folded preflop),Jd2d,F,5s3dTs,NA,0,NA,0,NA,flopzdanutz9,(did not show hand),$16.00,$0.80,-83.93
212473000000,NA,PokerStars,4/24/2020 19:45,$1 NL (6 max),$6.88,(did not show hand),AdKs,R,QsThJc,B,0,NA,0,NA,Chip3ter,(did not show hand),$12.50,$0.62,-77.05
212473000000,NA,PokerStars,4/24/2020 19:46,$1 NL (6 max),$0.00,(folded preflop),9c7h,F,AsTd2s,NA,0,NA,0,NA,flopzdanutz9,(did not show hand),$2.00,$0.10,-77.05
212473000000,NA,PokerStars,4/24/2020 19:46,$1 NL (6 max),$6.02,(did not show hand),Jd9d,R,6h9s8c,B,0,NA,0,NA,Chip3ter,(did not show hand),$9.50,$0.48,-71.03
212473000000,NA,PokerStars,4/24/2020 19:47,$1 NL (6 max),($0.50),(folded preflop),7d2c,F,TdQsTh,NA,6s,NA,Qc,NA,flopzdanutz9,"Two Pair, Aces and Queens",$26.76,$1.34,-71.53
212473000000,NA,PokerStars,4/24/2020 19:47,$1 NL (6 max),($4.50),(folded flop),5s5c,C,3s7cJs,XF,Qd,NA,2c,NA,flopzdanutz9,"One Pair, Aces",$149.72,$3.00,-76.03
212473000000,NA,PokerStars,4/24/2020 19:48,$1 NL (6 max),$1.50,(did not show hand),Kc8c,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,-74.53
212474000000,NA,PokerStars,4/24/2020 19:49,$1 NL (6 max),$0.00,(folded preflop),Td2d,F,4h3s7d,NA,5c,NA,Ah,NA,flopzdanutz9,"Straight, Five High",$8.70,$0.44,-74.53
212474000000,NA,PokerStars,4/24/2020 19:50,$1 NL (6 max),($7.75),(folded river),QcJs,R,QdKdAd,B,5d,X,8c,F,flopzdanutz9,(did not show hand),$19.50,$0.98,-82.28
212474000000,NA,PokerStars,4/24/2020 19:51,$1 NL (6 max),($3.90),(folded turn),Kc5c,R,Td6c4h,B,As,XF,0,NA,dehavenghost777,(did not show hand),$7.80,$0.39,-86.18
212474000000,NA,PokerStars,4/24/2020 19:51,$1 NL (6 max),$1.38,(did not show hand),6s3d,X,JhAd6c,B,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.12,-84.8
212474000000,NA,PokerStars,4/24/2020 19:52,$1 NL (6 max),($6.50),(folded turn),2h2d,R,9h9dKh,B,3c,XF,0,NA,dehavenghost777,(did not show hand),$14.50,$0.72,-91.3
212474000000,NA,PokerStars,4/24/2020 19:52,$1 NL (6 max),($8.50),(folded turn),KsJc,C,9d6dAc,B,4d,F,0,NA,dehavenghost777,(did not show hand),$20.50,$1.02,-99.8
212474000000,NA,PokerStars,4/24/2020 19:53,$1 NL (6 max),$0.00,(folded preflop),Tc3s,F,2sQcKs,NA,6c,NA,7h,NA,MiltonBradley,"One Pair, Twos",$2.50,$0.12,-99.8
212474000000,NA,PokerStars,4/24/2020 19:54,$1 NL (6 max),$0.00,(folded preflop),Tc3s,F,9d8s2c,NA,0,NA,0,NA,18724,(did not show hand),$5.50,$0.28,-99.8
212474000000,NA,PokerStars,4/24/2020 19:55,$1 NL (6 max),($0.50),(folded preflop),Qs5d,F,2c8c5h,NA,0,NA,0,NA,MiltonBradley,(did not show hand),$6.50,$0.32,-100.3
212474000000,NA,PokerStars,4/24/2020 19:55,$1 NL (6 max),($1.00),(folded preflop),Qh2s,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$2.50,$0.00,-101.3
212474000000,NA,PokerStars,4/24/2020 19:56,$1 NL (6 max),$0.00,(folded preflop),8s2h,F,0,NA,0,NA,0,NA,18724,(did not show hand),$1.00,$0.00,-101.3
212474000000,NA,PokerStars,4/24/2020 19:56,$1 NL (6 max),$0.00,(folded preflop),As7d,F,0,NA,0,NA,0,NA,rotsen13,(did not show hand),$3.00,$0.00,-101.3
212474000000,NA,PokerStars,4/24/2020 19:57,$1 NL (6 max),$0.00,(folded preflop),QcJs,F,0,NA,0,NA,0,NA,rotsen13,(did not show hand),$2.50,$0.00,-101.3
212474000000,NA,PokerStars,4/24/2020 19:57,$1 NL (6 max),$0.00,(folded preflop),Jd2h,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$3.50,$0.00,-101.3
212474000000,NA,PokerStars,4/24/2020 19:58,$1 NL (6 max),($0.50),(folded preflop),Qc4d,F,Qd6dQs,NA,3d,NA,Jc,NA,18724,"Flush, Queen High",$75.50,$3.00,-101.8
212474000000,NA,PokerStars,4/24/2020 19:58,$1 NL (6 max),($1.00),(folded preflop),Js6h,F,0,NA,0,NA,0,NA,MiltonBradley,(did not show hand),$2.50,$0.00,-102.8
212475000000,NA,PokerStars,4/24/2020 20:00,$1 NL (6 max),$0.00,(folded preflop),8d5c,F,8s2s6h,NA,7c,NA,0,NA,rotsen13,(did not show hand),$2.00,$0.10,-102.8
212475000000,NA,PokerStars,4/24/2020 20:01,$1 NL (6 max),$0.00,(folded preflop),Kd7c,F,8h2d7s,NA,8s,NA,0,NA,JBulldog14,(did not show hand),$24.50,$1.22,-102.8
212475000000,NA,PokerStars,4/24/2020 20:01,$1 NL (6 max),$0.00,(folded preflop),As2c,F,0,NA,0,NA,0,NA,18724,(did not show hand),$1.00,$0.00,-102.8
212475000000,NA,PokerStars,4/24/2020 20:02,$1 NL (6 max),($0.50),(folded preflop),Qh5s,F,Ts6sAc,NA,Kh,NA,Js,NA,rotsen13,"Flush, King High",$74.32,$3.00,-103.3
212475000000,NA,PokerStars,4/24/2020 20:02,$1 NL (6 max),($1.00),(folded preflop),9h8s,F,Ks3sQd,NA,0,NA,0,NA,JBulldog14,(did not show hand),$10.50,$0.52,-104.3
212475000000,NA,PokerStars,4/24/2020 20:03,$1 NL (6 max),$0.00,(folded preflop),Tc6h,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,-104.3
212475000000,NA,PokerStars,4/24/2020 20:04,$1 NL (6 max),$0.00,(folded preflop),7c6c,F,Jh6s4c,NA,Jc,NA,8c,NA,rotsen13,"One Pair, Jacks",$2.50,$0.12,-104.3
212475000000,NA,PokerStars,4/24/2020 20:04,$1 NL (6 max),$0.00,(folded preflop),Ts6s,F,0,NA,0,NA,0,NA,18724,(did not show hand),$1.00,$0.00,-104.3
212475000000,NA,PokerStars,4/24/2020 20:05,$1 NL (6 max),($1.00),(folded preflop),Ks2s,F,0,NA,0,NA,0,NA,MiltonBradley,(did not show hand),$2.00,$0.00,-105.3
212475000000,NA,PokerStars,4/24/2020 20:06,$1 NL (6 max),($0.50),(folded preflop),Td3d,F,3s9dJh,NA,Ad,NA,4s,NA,MiltonBradley,(did not show hand),$13.92,$0.70,-105.8
212475000000,NA,PokerStars,4/24/2020 20:07,$1 NL (6 max),$0.00,(folded preflop),Qh5h,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,-105.8
212475000000,NA,PokerStars,4/24/2020 20:08,$1 NL (6 max),$1.50,(did not show hand),KsJd,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,-104.3
212475000000,NA,PokerStars,4/24/2020 20:08,$1 NL (6 max),$2.72,(did not show hand),KcQc,R,Ts4h7d,B,0,NA,0,NA,Chip3ter,(did not show hand),$5.50,$0.28,-101.58
212475000000,NA,PokerStars,4/24/2020 20:09,$1 NL (6 max),$0.00,(folded preflop),Ts5s,F,TdJdAd,NA,4d,NA,Kc,NA,MiltonBradley,(did not show hand),$5.86,$0.29,-101.58
212476000000,NA,PokerStars,4/24/2020 20:12,$1 NL (6 max),$0.00,(folded preflop),QcJs,F,0,NA,0,NA,0,NA,18724,(did not show hand),$2.50,$0.00,-101.58
212476000000,NA,PokerStars,4/24/2020 20:12,$1 NL (6 max),($0.50),(folded preflop),Jd4c,F,0,NA,0,NA,0,NA,MiltonBradley,(did not show hand),$2.50,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:13,$1 NL (6 max),$0.00,(folded preflop),6s5s,F,Kd6c4c,NA,Kh,NA,4d,NA,MiltonBradley,"Full House, Fours full of Kings",$14.16,$0.71,-102.08
212476000000,NA,PokerStars,4/24/2020 20:13,$1 NL (6 max),$0.00,(folded preflop),Th8s,F,0,NA,0,NA,0,NA,18724,(did not show hand),$1.00,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:14,$1 NL (6 max),$1.00,(did not show hand),Ad4s,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.00,-101.08
212476000000,NA,PokerStars,4/24/2020 20:14,$1 NL (6 max),($1.00),(folded flop),Ad3s,X,JdQc5d,XF,0,NA,0,NA,rotsen13,(did not show hand),$2.50,$0.12,-102.08
212476000000,NA,PokerStars,4/24/2020 20:15,$1 NL (6 max),$0.00,(folded preflop),Tc4c,F,0,NA,0,NA,0,NA,MiltonBradley,(did not show hand),$2.00,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:15,$1 NL (6 max),$0.00,(folded preflop),7s2c,F,0,NA,0,NA,0,NA,rotsen13,(did not show hand),$2.50,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:15,$1 NL (6 max),$0.00,(folded preflop),Jh2d,F,0,NA,0,NA,0,NA,MiltonBradley,(did not show hand),$2.50,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:16,$1 NL (6 max),($0.50),(folded preflop),Tc4d,F,6hJd8c,NA,Jh,NA,8s,NA,rotsen13,(did not show hand),$17.50,$0.88,-102.58
212476000000,NA,PokerStars,4/24/2020 20:16,$1 NL (6 max),$0.50,(did not show hand),Jh2h,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:17,$1 NL (6 max),$0.00,(folded preflop),Kh7d,F,0,NA,0,NA,0,NA,rotsen13,(did not show hand),$2.50,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:17,$1 NL (6 max),$0.00,(folded preflop),Kh6s,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$1.00,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:18,$1 NL (6 max),$0.00,(folded preflop),5c2c,F,4d8c8d,NA,0,NA,0,NA,JBulldog14,(did not show hand),$6.00,$0.30,-102.08
212476000000,NA,PokerStars,4/24/2020 20:18,$1 NL (6 max),$1.00,(did not show hand),Ah7c,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.00,-101.08
212476000000,NA,PokerStars,4/24/2020 20:18,$1 NL (6 max),($1.00),(folded preflop),9c5d,F,0,NA,0,NA,0,NA,MiltonBradley,(did not show hand),$2.00,$0.00,-102.08
212476000000,NA,PokerStars,4/24/2020 20:19,$1 NL (6 max),$6.98,(did not show hand),JdJs,R,3hJh6h,B,0,NA,0,NA,Chip3ter,(did not show hand),$10.50,$0.52,-95.10000000000001
212476000000,NA,PokerStars,4/24/2020 20:19,$1 NL (6 max),($7.51),(folded turn),4h4c,R,Qs8c2h,B,6s,XF,0,NA,rotsen13,(did not show hand),$18.52,$0.93,-102.61
212476000000,NA,PokerStars,4/24/2020 20:20,$1 NL (6 max),$0.00,(folded preflop),8c7d,F,3hAhTd,NA,0,NA,0,NA,mdurich,(did not show hand),$8.50,$0.42,-102.61
212476000000,NA,PokerStars,4/24/2020 20:21,$1 NL (6 max),($1.00),"One Pair, Fives",7h4s,C,9h5sJc,X,Ac,X,5c,X,5 iron mike,"One Pair, Fives",$3.00,$0.15,-103.61
212476000000,NA,PokerStars,4/24/2020 20:21,$1 NL (6 max),($1.00),(folded preflop),Th5d,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$2.50,$0.00,-104.61
212476000000,NA,PokerStars,4/24/2020 20:22,$1 NL (6 max),$0.00,(folded preflop),9c5h,F,8d7c4h,NA,0,NA,0,NA,rotsen13,(did not show hand),$21.00,$1.05,-104.61
212476000000,NA,PokerStars,4/24/2020 20:23,$1 NL (6 max),$0.00,(folded preflop),8d4d,F,JdJc2s,NA,Js,NA,0,NA,5 iron mike,(did not show hand),$14.00,$0.70,-104.61
212476000000,NA,PokerStars,4/24/2020 20:24,$1 NL (6 max),$0.00,(folded preflop),Kh5s,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$2.50,$0.00,-104.61
212476000000,NA,PokerStars,4/24/2020 20:25,$1 NL (6 max),($3.00),(folded preflop),QsTd,RF,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$6.00,$0.00,-107.61
212476000000,NA,PokerStars,4/24/2020 20:25,$1 NL (6 max),($1.00),(folded preflop),4c3d,F,0,NA,0,NA,0,NA,JBulldog14,(did not show hand),$2.50,$0.00,-108.61
